class,conversation,augmented_conversation
일반 대화,팀장님 생신 다음 주 맞지? <LF> 응. 우리 뭐 준비할까? <LF> 작년엔 케이크랑 꽃 드렸잖아. <LF> 이번엔 다르게 해보자. 와인 같은 거 어때? <LF> 좋다. 포장도 신경 써야지. <LF> 카드도 손글씨로 쓰자. <LF> 대표로 전달은 누가 해? <LF> 네가 작년엔 했으니까 이번엔 내가 할게. <LF> 고마워. 회식 자리에서 드리면 좋겠다. <LF> 그때 분위기 잘 맞춰보자. <LF> 작년엔 케이크만 드렸던 거 같아서 이번엔 조금 더 신경 쓰자.,팀할까 생신  <LF>  주 맞지?다음응.그때우리 뭐 준비장님? <LF> 작년엔 케이크랑 꽃 손글씨 <LF> 이번엔 다르게 어때. 와인 같은 거 해보자? <LF> 좋다. 포장도 신경 써야지대표 <LF> 카드도 .로 쓰자. <LF> 맞춰로 전달은 누가 해? <LF> 네가 작년엔 했으니까 이번엔 내가 할게. <LF> 고마워. 회식 자리에서 드리면 좋겠다. <LF>  분위기 잘 .보자. <LF> 작년엔 케이크만 드렸던 거드렸잖아같아서 이번엔 조금 더 신경 쓰자.
일반 대화,이번 주말에 영화 보기로 했잖아. <LF> 맞아. 뭐 보고 싶어? <LF> ‘파묘’ 아직 못 봤어. <LF> 그거 괜찮대. 시간 맞춰 예매할게. <LF> 3시쯤 어때? <LF> 좋아. 끝나고 뭐 먹을까? <LF> 근처에 맛집 많더라. <LF> 그러면 검색해볼게. <LF> 팝콘도 미리 예약하자. <LF> 응. 영화는 역시 팝콘이지. <LF> 집 앞 카페도 갈래? 영화 끝나고 여유롭게 얘기하자.,이번 주말에 영화 보기로 했잖아. <LF> 맞아 뭐여유롭게보고 싶어? <LF> ‘파묘먹을까 아직 못 봤어. <LF> 그거 괜찮대..시간 맞춰 예매할게. 는쯤 어때? <LF> 좋아. 끝나고 뭐 ’? <LF> 근처에 맛집 하자많더라 <LF> 그러면 검색해볼게. <LF> 팝콘도 미리 예약.. <LF> 응. 영화3시 역시 팝콘이지. <LF> 집 앞 카페도 갈래? 영화 끝나고  <LF> 얘기하자.
일반 대화,"어제 가족들이랑 저녁 먹었어? <LF> 응. 엄마가 감자탕 해주셨어. <LF> 와, 그거 진짜 맛있지. <LF> 진짜 푸짐했어. 밥 두 공기 비움. <LF> 무슨 이야기했어? <LF> 건강 얘기랑 여행 이야기 좀 했어. <LF> 다음엔 우리 집에서 해먹자. <LF> 좋지. 삼겹살 구워도 좋겠다. <LF> 엄마한테도 같이 준비하자고 해야지. <LF> 좋은 시간 보내서 부럽다. <LF> 이번 주말엔 너도 부모님 뵈러 가봐. 엄청 좋아하실 거야.","어제 가족들부모님주말저녁 먹었어? <LF> 응. 엄마가와감자탕 해주셨어. <LF>  , 그거 진짜 맛있지. <LF> 진짜 푸짐했어. 밥 두 공기.비움  <LF> 무슨 이야기했어? <LF> 삼겹살 얘기랑좋겠다여행 이야기 좀 했어. <LF> 다음엔 우리 집에서 해먹자. <LF> 좋지. 건강 구워도 . <LF> 엄마한테도 같이 준비엄청 해야지. <LF> 좋은 시간 보내서 부럽다. <LF> 이번 엔 너도 이랑 뵈러 가봐. 하자고 좋아하실 거야."
일반 대화,기획안 언제까지 제출이야? <LF> 이번 주 금요일까지래. <LF> 생각보다 촉박하네. <LF> 응. 지금 틀만 잡아놨어. <LF> 같이 브레인스토밍할래? <LF> 좋지. 오늘 저녁 시간 어때? <LF> 콜. 회의실 예약해둘게. <LF> 자료 준비는 내가 할게. <LF> 고마워. 발표 자료도 공유하자. <LF> 응. 같이 정리하면 더 빨라. <LF> 회의 전에 피드백도 받아보자. 수정할 여지가 있을지도 몰라.,기획자료 언제까지 제출이야? <LF> 이번 내 금요일까지래. <LF> 생각보다 촉박하네. <LF> 응.할지금 틀는할래잡아놨어. <LF> 같이 브레인스토밍.? <LF> 좋지. 오늘 저녁 시간 어때? <LF> 콜. 회의실 예약해둘게. <LF> 안 준비만 주가 <LF> 할게.빨라고마워. 발표 자료도 공유하자. 응. 같이 정리하면 더  <LF> . <LF> 회의 전에 피드백도 받아보자 수정 여지가 있을지도 몰라.
일반 대화,신입 팀원 어때 보여? <LF> 생각보다 빠르게 적응하더라. <LF> 첫인상 좋았지? <LF> 응. 인사도 잘하고 밝더라. <LF> 전 회사는 어디였대? <LF> 스타트업에서 1년 일했대. <LF> 그래서 실무도 잘 아는 듯. <LF> 우리 팀이랑도 잘 맞아. <LF> 조만간 회식 한번 하자. <LF> 좋다. 친해질 기회 줘야지. <LF> 회의 때 공식 소개도 있대. 다들 친절하게 대해주자.,신입 팀원 어때 보여 <LF>  <LF> 생각 좋다 적응하더라. <LF> 첫인상도아는? <LF> 응. 인사일 잘하고 밝더라. <LF> 전 회사는 어디였대? <LF> 스타트업에서 1년 도했대. <LF> 그래서 실무도보다잘?좋았지 듯. <LF> 우리 팀이랑 잘 맞아. <LF> 조만간 회식 한번 . 빠르게. 친해질 기회 줘야지. <LF> 회의 때 공식하자소개도 있대. 다들 친절하게 대해주자.
일반 대화,"워크숍 장소 정해졌어? <LF> 응. 강원도 평창으로 간대. <LF> 좋다! 자연도 있고 조용하겠다. <LF> 레크리에이션도 있다더라. <LF> 팀 미션은 뭐 할까? <LF> 작년엔 퀴즈였잖아. <LF> 올해는 몸 쓰는 거래. <LF> 체육복 챙겨야겠네. <LF> 버스는 몇 시 출발이야? <LF> 8시 집결, 8시 반 출발이래. <LF> 이번엔 단체 사진도 찍는대. 예쁘게 입고 가자.","워크숍 장소 정해졌어미션 응.  <LF>  <LF> 평창으로 간대. <LF> 좋다! 자연도 있고 조용하겠다. <LF> 레크리에이션도 있다더라. 팀 ?은 ? ? <LF> 작년엔 <LF> 퀴즈였잖아. <LF> 올해는 몸 쓰는 거래. 체육복 챙겨야겠네. <LF> 버스는 몇 시 출발이야뭐 <LF> 8시 집결, 8시 반 출발이래. <LF> 이번엔강원도단체 사진도 찍는대. 예쁘게 입고할까가자."
일반 대화,"이번 주 친구 생일인데 선물 뭐가 좋을까? <LF> 무슨 스타일 좋아해? <LF> 감성적이고 아기자기한 거? <LF> 그럼 캔들세트나 다이어리 어때? <LF> 괜찮다. 포장도 예쁘게 하자. <LF> 편지도 같이 써야겠다. <LF> 글귀 추천해줄까? <LF> 응, 너 잘 쓰잖아. <LF> 생일파티는 언제야? <LF> 토요일 저녁. 같이 가자. <LF> 생일파티 분위기 좋을 것 같아. 너랑 가면 재밌겠지?","이번 주 친구 생일인데 선물 뭐가 좋을까? <LF> 무슨 스타일 좋아해? <LF> 감성적좋을 아기자기한 거? <LF> 그럼 캔들 나 다이어리 어때? <LF> 괜찮다. 포장도 예쁘게 하자. <LF> 편지도 ? 써야겠다. <LF> 글귀 추천해줄까?쓰잖아응, 너세트잘생일 <LF> . <LF> 생일파티는 언제야? <LF> 토요일 저녁. 같이 이고. <LF>  파티 분위기 가자 것 같아. 너랑 가면 재밌겠지같이"
일반 대화,이번에 새 프로젝트 제안했어? <LF> 응. 아이디어 정리해서 부장님께 드렸어. <LF> 반응은 어땠어? <LF> 긍정적이셨어. 다음 회의 때 발표래. <LF> 축하해! 어떤 내용이야? <LF> 모바일 앱 개선 쪽이야. <LF> 고객 피드백 기반으로 설계했어? <LF> 맞아. 분석 자료도 포함시켰지. <LF> 도움 필요하면 말해줘. <LF> 정말 고마워. 기대돼. <LF> 부장님께 자료 보내기 전에 너한테 먼저 피드백 받을게.,먼저에 새 프로젝트 제안했어해서 <LF> 응. 아이디어했어정리? <LF> 부장님께 드렸어. <LF> 반응은 어땠어때 <LF> 긍정적이셨어. 다음 회의 ? 발표래. <LF> 축하해! 어떤 내용이야자료 <LF> 모바일 앱 개선 쪽이야. <LF> 고객 피드백 기반으로 설계 ? <LF> 맞아. 분석 ?도 포함시켰지. 도움 필요하면 말해줘. <LF>  고마워. 기대돼. <LF> 부장님께 자료 보내기 전에 너한테정말이번 피드백 받을게.
일반 대화,요즘 이직 고민 중이야? <LF> 응. 요즘 일에 보람을 잘 못 느껴. <LF> 어디 생각하고 있어? <LF> 스타트업 쪽도 좀 보고 있어. <LF> 환경은 지금보다 다르지. <LF> 그래도 배우는 건 많을 것 같아. <LF> 이력서는 써봤어? <LF> 이제 막 정리 중이야. <LF> 필요하면 같이 봐줄게. <LF> 고마워. 네 조언이 힘이 돼. <LF> 퇴사는 아니지만 새로운 기회를 찾는 것도 나쁘지 않지.,요즘 돼 고민 중이야? <LF> 응. 요즘 일에 보람을 잘 못 느껴. <LF> 어디 생각하고조언있어? <LF> 보다 쪽도 보고 있어. <LF> 환경은 지금스타트업 다르지. <LF> 그래도 배우는 건 많을 것 . <LF> 이력서는 써봤어? <LF> 이제필요하면막 정리 중이야. <LF>  같이좀봐줄게. <LF> 고마워. 네 이 힘이 . <LF> 퇴사는 아니지만같아새로운 기회를 찾는이직것도 나쁘지 않지.
일반 대화,주말에 부모님 댁 다녀왔어? <LF> 응. 엄마가 김치 해주셨어. <LF> 김치 진짜 맛있겠다. <LF> 직접 담가주신 거라 더 맛나. <LF> 아빠는 요즘 어때? <LF> 등산 다니시고 건강 좋아지셨대. <LF> 가족들이랑 시간 보내니 좋았겠다. <LF> 정말 힐링됐어. <LF> 다음엔 우리 같이 가자. <LF> 좋아. 안부도 전해줘. <LF> 아빠가 손수 만든 고구마도 챙겨주셨어. 다음에 같이 먹자.,주말에 부모님 댁 다녀왔어. <LF> 응. 는가 김치나해주셨어. <LF> 김치 진짜 맛있겠다. <LF> 직접 담가주신 거라 더 맛 .도아빠엄마 전 어때? <LF> 등산 다니시고 건강 좋아지셨대. <LF> 가족들이랑 시간 보내니 좋았겠다. <LF> 정말 힐링됐어. <LF> 다음엔 우리아빠같이.가자. <LF> 좋아. 안부도 요즘해줘  <LF>  가 손수 만든 고구마 <LF>  챙겨주셨어. 다음에 같이 먹자?
일반 대화,어제 회식 끝나고 숙취가 너무 심해서 출근길 지옥이었어. <LF> 나도 그래. 아침부터 머리 깨질 것 같더라. <LF> 점심시간에 물 많이 마시고 쉬었더니 조금 나아졌어. <LF> 다음엔 해장국집 가서 제대로 해장해야겠어. <LF> 근데 다들 해장국은 진짜 기름져서 또 힘들다고... <LF> 그럼 순두부찌개 같은 걸로 시도해보자. <LF> 다음 회식 메뉴 추천 좀 해줘. <LF> 그건 괜찮은 아이디어다!,어제 회식 끝나고 숙취가 너무 심해서 출근길 지옥이었어. <LF> 나도 그래. 아침 머리 깨질 것부터같더라. <LF> 점심시간에 물 많이조금마시고 쉬었더니 가서 나아졌어. <LF> 다음엔 해장국집 제대로 해장해야겠어  <LF> 근데 다들 은 진짜 기름져서해장국또 힘들다고... <LF> 그럼 순두부찌개 같은 걸로 시도해보자 <LF>  <LF> 다음 회식 메뉴 추천 좀.해줘..그건 괜찮은 아이디어다!
일반 대화,카페에서 노트북 쓰다가 전원 콘센트가 자꾸 뽑혀서 짜증났어. <LF> 콘센트 수가 적으니 다들 눈치 보면서 쓰더라. <LF> 직원한테 말해봤더니 사정은 이해하지만 자리를 바꿔달라는 정도만 가능하대. <LF> 그럼 아예 스터디룸 예약이 낫겠네. <LF> 그런데 예약도 경쟁이 심해서 자주 못 잡아. <LF> 결국 엔지니어링 룸이라도 찾아봐야 하나 봐. <LF> 맞아. 다음에는 미리 예약부터 해야겠다.,카페에서 노트북 쓰다가 전원 콘센트가 뽑혀서부터.. <LF> 콘센트 수가 . 다들 눈치 보면서 쓰더라. <LF> 직원한테 말해봤더니 사정은이라도이해하지만 자리를 바꿔달라는 정도만 가능하대. <LF> 그럼 아예 스터디룸자꾸예약이 낫겠네적으니 <LF> 그런데 예약도 경쟁이 심해서 자주 못 잡아짜증났어 <LF> 결국 엔지니어링 룸 찾아봐야 봐. <LF> 맞아. 다음에는 미리 예약하나 해야겠다.
일반 대화,"택시 요금이 미터기보다 20% 더 나왔어. <LF> 일부러 돌아가는 경로로 간 거 아냐? <LF> 지도 앱 보여달라고 했더니 앱이 오류였다고 하더라. <LF> 그럼 앱 스크린샷이라도 남겨야 해. <LF> 기사님은 나쁜 의도는 없었다는데, 기분이 찝찝했어. <LF> 어플 고객센터에 문의해보는 게 맞아. <LF> 문의했더니 확인되면 일부 환불해준대. <LF> 그럼 앞으로 택시 이용 후에도 꼭 경로 기록을 저장해둬야겠어.","택시 요금이 미터기보다 20% 더앱나왔어. <LF> 일부러 돌아가는 경로로 간 거 아냐? <LF> 지도 스크린샷달라고 했더니 앱이 오류 <LF>  하더라.후그럼 앱 보여이라도 남겨야 앞. <LF> 기사님은 나쁜 의도는 없었다는데, 기분이 찝찝했어.였다고어플 고객센터에 문의해보는 게 맞아. <LF> 문의했더니 확인되면 일부 환불해준대. <LF> 그럼 에도으로 택시 이용  <LF> 해 꼭 경로 기록을 저장해둬야겠어."
일반 대화,"친구랑 여행 계획 세우는데 일정이 엇갈려서 다툼이 났어. <LF> 넌 액티비티 선호, 친구는 휴식 위주였구나. <LF> 둘 중 하나를 먼저 정해보자고 했더니 절충안이 나왔어. <LF> 자유시간과 일정이 반반씩 섞인 건가? <LF> 맞아. 오전엔 투어, 오후엔 자유시간. <LF> 그럼 서로 만족할 수 있겠네. <LF> 덕분에 기분 좋게 여행 시작했어. <LF> 그리고 숙소 예약도 미리 잡아두기로 했어.","친구 랑여행 계획 세우는데 일정이 엇갈려서 다툼이 났어. <LF> 넌 액잡아티 선호, 친구는 나왔어 위주였구나. <LF> 둘 중 하나를 먼저엔정해보자고 예약 절충안이 휴식. <LF> 자유시간과 일정이 반반씩 섞인 건가?좋게맞아두기 오전엔 투어, 그럼 자유시간. <LF> 오후 서로 만족할 수 있겠네. <LF> 덕분에 기분  <LF>  여행 시작했어. <LF> 그리고 숙소 했더니도 미리 티비.로 했어."
일반 대화,온라인 수업 도중 연결이 끊겨서 발표 놓쳐버렸어. <LF> 와이파이 리셋해도 안 되더라? <LF> 학교 네트워크가 너무 느려서 결국 핫스팟 써봤어. <LF> 데이터도 빠르게 소진돼서 비용이 걱정될 텐데. <LF> 결국 발표 녹화본 제출하라고 했어. <LF> 다행히 교수님이 이해해주셨다니 다행이네. <LF> 이후에는 녹화 환경 미리 테스트해보려 해. <LF> 미리 점검하면 이런 일은 줄어들 거야.,온라인 수업 도중 연결이 끊겨서 발표 놓쳐다행. <LF>  핫스팟 해도 안교수되더라? <LF> 학교 네트워크가와이파이너무 느려서 결국 써봤어. <LF> 데이터도 빠르게 소진돼서 비용이 걱정될 텐데. <LF> 결국 발표 녹화본 제출하라고 했어. <LF> 다행히 님이 이해해주셨다니 버렸어이네. <LF> 이후에는 녹화 환경 미리 테스트해보려거야해. <LF> 미리 점검하면리셋이런 일은 줄어들 .
일반 대화,마트 계산대에서 줄 서 있는데 한 바퀴 돌았어. <LF> 줄이 너무 기니까 계산하는내내 지루했겠다. <LF> 셀프 계산대도 모두 대기 중이래. <LF> 사람들이 바코드 스캔 못 해서 오래 걸리는 경우 많아. <LF> 결국 다른 매장으로 이동했다니까. <LF> 그래도 다음엔 장바구니 크기를 줄여야겠다. <LF> 계산대 줄 서는 동안 앱 주문 같은 대안도 있더라. <LF> 그런 서비스도 고려해봐야겠다.,마트 계산대에서 서기있는데 한 바퀴서비스돌았어. <LF> 줄이 너무 니까 계산하는내내 지루했겠다.해봐야겠다셀프 계산대도 모두 대기 중이래. <LF> 사람들이 바코드 스캔 못 해서 오래 걸리는 경우 많아. <LF>  줄다른 매장으로 이동했다니까. <LF> 그래도 다음엔 장바구니  <LF> 를 줄여야겠다.크기계산대 줄 서는 동안 앱 주문 같은 대안도 있더라. <LF> 그런 결국도 고려 <LF> .
일반 대화,"동료에게 지원 요청했는데 한참 후에 답장이 와서 문제를 놓쳤어. <LF> 바쁘더라도 최소한 ""확인"" 메세지는 줘야 하지. <LF> 메모 남겼다더니 처리가 안 되고 미뤄졌다네. <LF> 이런 건 업무 프로세스에 기록해두는 게 중요해. <LF> 맞아. 다음부턴 메일과 슬랙 두 군데에 모두 남길 거야. <LF> 그리고 요청할 때는 기한도 명시하는 게 좋지. <LF> 맞아, 다음엔 기한 포함해서 요청할게.","동료에게 지원 두는 한참 후에 답장 에와서 문제를에놓쳤어.최소한바쁘더라도  <LF> 게""확인"" 메세지는 줘야 하지. <LF> 메모 남겼다더니이처리가 안 되고 미뤄졌다네. <LF> 이런 건 업무 프로세스 기록해요청 게 중요해. <LF> 맞아. 다음부턴 메일과 슬랙했는데두 군데 모두 남길 거야. <LF> 그리고 요청할 때는 기한도 명시하는 좋지. <LF> ,맞아 다음엔 기한 포함해서 요청할게."
일반 대화,부모님 생신 선물로 뭘 드릴지 아직도 고민 중이야. <LF> 올해는 건강 관리 용품 어때? <LF> 혈압계 같은 건 설치하기 번거로워서 망설여. <LF> 그럼 마사지기 같은 실용적 제품은 어때? <LF> 집에서 간편히 쓸 수 있어서 좋겠다. <LF> 예산은 10만원 이하로 생각 중이야. <LF> 그럼 기프트 카드나 소형 전자제품도 좋을 것 같아. <LF> 예산 내에서 딱 맞춰서 선물 준비해보자.,부모님생신 선물 뭘로드릴지 아직도 고민 중이야. <LF> 올해는 건강 관리 용품 어때? <LF> 혈압계 같은그럼건 설치하기 번거로워서 망설여  <LF> . 마사지기 에서 실용적 제품은 어때? <LF> 집같은 간편히쓸 수 있어서 좋겠다. <LF> 예산은 10만원 이하로 생각 중이야. <LF> 그럼 기프트 카드나 소형 전자제품도 좋을 것 같아. <LF> 예산 내에서 딱 맞춰서 선물 준비해보자.
일반 대화,면접 본 회사에 피드백 요청 메일을 보냈어. <LF> 보통 일주일 정도 걸린다고 하더라. <LF> 그런데 10일째인데 아무 소식이 없어. <LF> 스팸함도 다시 확인해보는 게 좋아. <LF> 확인했는데 없어서 다시 메일 보냈어. <LF> 그럼 전화 문의해보는 것도 방법이야. <LF> 지원자 입장에서는 피드백이 정말 중요한데 아쉽네. <LF> 다음엔 면접 전에 절차를 미리 문의해보는 게 좋겠다.,면접 본 회사에 피드백 요청 것을 보냈어. <LF> 보통 일주일 정도 걸린다고 하더라. <LF> 그런데도10일째인데 아무 소식이 없어. <LF> 스팸함 다시 확인해보는 게 좋아. <LF>  했는데확인없어서 다시 메일 보냈어. <LF> 그럼 전화 문의해보는 메일도 방법이야. <LF> 지원자 입장에서는 피드백이 정말 중요한데 아쉽네문의 <LF> 다음엔 면접 전에 절차를 미리 .해보는 게 좋겠다.
일반 대화,"애완동물 병원 예약하려 했는데 2주 뒤밖에 안 된대. <LF> 주말 진료는 경쟁률이 후덜덜하더라. <LF> 긴급 상황은 아니지만 2주 대기는 걱정돼. <LF> 응급실 이용은 비용이 많이 나가니까 신중해야 해. <LF> 잠깐 다른 병원에도 문의해보려고. <LF> 다른 병원에 미리 예약 부탁해보면 가능할지도 몰라. <LF> 네, 오늘 바로 연락해볼게. <LF> 가능하면 평일 오전 시간을 노려보는 게 좋아. <LF> 알겠어. 오전 시간으로 다시 문의해볼게.","애완동물 병원 예약하려 했는데 2주 가능할지도 안.된대. <LF> 주말 진료는 경쟁률이 후덜덜하더라. <LF> 2 상황은 아니지만 긴급 대기는 걱정돼. <LF> 응급실 이용은 비용이 많이 에 신중해야 해. <LF> 잠깐 다른 병원에도 문의해보려고. <LF> 다른 병원나가니까 미리 예약 부탁해보면좋아뒤 몰라. <LF> 네, 오늘 바로 연락해볼게. <LF> 가능하면 평일 오전 시간을 노려보는 게 . <LF> 알겠어주밖에오전 시간으로 다시 문의해볼게."
일반 대화,우리 팀 소통 방식에 대해 어떻게 생각해? <LF> 전반적으로 괜찮지만 가끔은 너무 메일만 쓰는 것 같아. <LF> 맞아. 급한 일은 메신저가 더 빠른데. <LF> 특히 피드백 줄 땐 직접 말하는 게 더 좋을 때도 있고. <LF> 나도 동의해. 감정이 오해될 수도 있잖아. <LF> 그래서 요즘은 중간에 짧은 회의 자주 하려고 해. <LF> 좋은 아이디어야. 정기적으로 하면 더 나을지도. <LF> 회의록만 잘 정리되면 문제 없을 거야. <LF> 다음 주부터 시범 운영해볼까? <LF> 좋아. 다들 금방 적응할 거야.,우리 팀 소통 방식에 대해 어떻게 생각해? <LF> 전반적으로거야괜찮지만 가끔은 너무 메일만 쓰는 것 으로. <LF> 맞아. 급한?일은 메신저가 더 빠른데. <LF> 특히 피드백 줄 땐 직접 말하는 게 더 좋을 때도 있고금방 <LF> 나도 하면해. 감정이 오해될들수도 .. <LF> 그래서 요즘은 중간에 짧은 회의 자주 하려고 해있잖아 <LF> 좋은 아이디어야. 정기적같아  <LF>  더 해볼까  <LF> 회의록만.잘 정리되면 문제 없을 . <LF> 다음 주부터 시범 운영나을지도 동의좋아. 다 . 적응할 거야.
일반 대화,오늘 셔틀 시간 바뀐 거 알았어? <LF> 응. 아침엔 10분 일찍 출발했더라. <LF> 덕분에 뛰어가느라 죽는 줄 알았어. <LF> 공지 늦게 봐서 나도 당황했어. <LF> 내일은 원래대로라던데? <LF> 그랬으면 좋겠어. 혼란스럽더라. <LF> 차라리 시간표를 통일하면 좋겠어. <LF> 회사에 건의해볼까? <LF> 좋은 생각이야. 불편해하는 사람 많던데. <LF> 이참에 의견 한번 모아보자. <LF> 출근 시간대는 더 민감하니까 정확한 정보가 중요해.,오늘 셔틀 . 바뀐응거 알았어?봐서 . 아침엔 10분 일찍 출발했더라. <LF> 덕분에 좋은 죽는 줄 알았어. <LF> 공지 늦게  <LF>  나도 당황했어. <LF> 내일은 원래대로라스럽더라? <LF> 그랬으면 좋겠어. 혼란던데. 차라리 시간표를 통일하면 좋겠어. <LF> 회사에 건의해볼까?시간정확한 생각이야. 불편해하는 사람 많던데 <LF>  <LF> 이참에 의견 한번 모아보자. <LF> 출근 시간대는 더 민감하니까 뛰어가느라 <LF> 정보가 중요해.
일반 대화,요즘 회사 일 때문에 감정 관리 힘들지 않아? <LF> 가끔은 그래. 사소한 일에도 예민해져. <LF> 나도 그래. 그래서 명상 앱 쓰기 시작했어. <LF> 효과 있어? <LF> 은근 마음이 차분해져. 호흡 조절도 배우고. <LF> 한번 써봐야겠네. 요즘 너무 지쳐. <LF> 그래도 대화할 동료가 있어서 다행이야. <LF> 나도 그렇게 생각해. 서로 도우면 좋지. <LF> 점심시간에 같이 산책할래? <LF> 좋아. 햇볕도 쐬면 기분 나아질 거야.,요즘 회사 일 때문에 감정 관리 힘들지 않아? <LF> 가끔은 그래 사소한 면에도 예민해져. <LF> 나도 그래 그래서 명상 앱 쓰기 시작했어. <LF> 효과 있어? <LF> 은근 마음이 차분해져..호흡 .그래도 배우고. <LF> 한번 써봐야겠네. 요즘 거야 지쳐. <LF> 도 대화할 동료가 있어서 다행이야조절 <LF> 나도 그렇게.생각해. 서로 도우에 좋지. <LF> 점심시간일 같이 산책할래? <LF> 좋아. 햇볕도 쐬면 기분 나아질 너무.
일반 대화,스트레스 받을 땐 뭐 해? <LF> 나는 음악 듣거나 밤 산책해. <LF> 나는 폭식하는 경향이 있어서 문제야. <LF> 운동은 어때? 가볍게라도? <LF> 최근엔 요가 영상 따라 하고 있어. <LF> 그거 좋다. 몸도 마음도 편해지잖아. <LF> 주말에 같이 해볼래? <LF> 좋아. 서로 동기부여 되겠다. <LF> 끝나고 맛있는 거도 먹자. <LF> 그럼 스트레스 풀리고 기분도 좋아지지. <LF> 마음이 너무 답답할 땐 글 쓰는 것도 좋아. <LF> 감정 정리에도 도움 되더라.,스트레스 받을 땐 뭐 해? <LF> 나는 가볍게라도 듣거나 밤 산책해..나는 식하는 경향이 있어서 문제야. <LF>  <LF> 은 어때  <LF> ? <LF> 최근엔 요가 영상 따라 하고 있어. <LF> 그거이좋다운동 몸도 마음도 편해지잖아. 주말에 같이 해볼래?음악좋아. 서로 동기부여 되겠다. <LF> 끝나고  <LF> 거도 먹자. <LF> 그럼 스트레스폭풀리고?기분도 좋아지지. <LF> 마음맛있는 너무 답답할 땐 글 쓰는 것도 좋아. <LF> 감정 정리에도 도움 되더라.
일반 대화,"팀 프로젝트 마감일 거의 다 됐지? <LF> 응. 다음 주 수요일이야. <LF> 이번엔 일정 잘 맞춰서 다행이야. <LF> 초반에 좀 힘들었지만 잘 정리됐어. <LF> 보고서 마지막 검토는 누가 해? <LF> 내가 맡기로 했어. 오탈자 확인까지. <LF> 고생 많다. 발표 준비는 어때? <LF> 슬라이드는 다 만들었고, 연습만 남았어. <LF> 내일 점검 한 번 하자. <LF> 좋아. 이번엔 진짜 잘 마무리하자. <LF> 이번 프로젝트는 특히 협업이 잘 된 것 같아. <LF> 다들 책임감 있게 임했잖아.","팀 프로젝트 마감일 거의 마지막 됐지? <LF> 응누가 다음 주 수요일이야. <LF> 이번엔 일정 잘 맞춰서 다행이야.,초반에 좀 힘들었지만 잘 정리됐어검토 <LF> 보고서 다 .는 . 해? <LF> 내가 맡기로 했어.  <LF> 탈자 확인까지. <LF> 고생 많다특히 발표 준비는 어때? <LF> 슬라이드는 다 만들었고 <LF>  연습만 남았어. <LF> 내일 점검 한 번 하자. <LF> 좋아. 이번엔 진짜 잘 마무리하자. <LF> 이번 프로젝트는 . 협업이 잘오된 것 같아. 다들 책임감 있게 임했잖아."
일반 대화,주말에 옷장 정리했어? <LF> 응. 반팔이랑 얇은 셔츠 꺼냈지. <LF> 겨울옷은 어떻게 보관해? <LF> 압축팩 써. 자리도 덜 차지하고. <LF> 바로 세탁해서 넣었어? <LF> 당연하지. 안 그러면 냄새 나더라. <LF> 나도 이번 주말엔 해야겠어. <LF> 도움 필요하면 말해. 같이 해줄게. <LF> 고마워. 여름 옷 꺼내는 거 은근 일이야. <LF> 맞아. 입을 옷이 없어 보여도 많더라. <LF> 작년엔 너무 늦게 정리해서 여름옷 못 입었잖아. <LF> 이번엔 제때 준비해서 기분 좋았어.,주말에 옷장 안했어? <LF> 응. 반팔이랑 얇은 셔츠 꺼냈지. <LF> 겨울옷은 해서 보관해? <LF> 압축팩 써. 자리도 덜 차지하고. <LF> 바로 세탁해서 ? <LF> 당연하지.입정리꺼내는그러면 냄새 나더라. <LF> 나도 이번 주말엔 해야겠어. <LF> 도움 필요하면 말해. 같이 해줄게  <LF> 고마워.  <LF>  옷 거 은근맞아일이야. <LF>  .엔 을 옷이 없어 보여도 많더라.여름작년엔 너무 늦게 정리해서 여름옷.못넣었어입었잖아. <LF> 이번 제때 준비어떻게 기분 좋았어.
일반 대화,회의 도중 실수한 거 아직도 생각나. <LF> 너무 걱정하지 마. 다들 이해했어. <LF> 자료 넘길 때 타이밍 놓쳐서 당황했어. <LF> 긴장할 수 있는 상황이었어. <LF> 팀장님도 아무 말 안 하셨잖아. <LF> 그래도 준비 많이 했는데 아쉬워. <LF> 다음엔 더 잘할 수 있어. 경험이 쌓이잖아. <LF> 응. 이번 일로 배운 것도 많아. <LF> 필요하면 연습 같이 하자. <LF> 고마워. 그 말 진짜 위로된다. <LF> 이런 일이 반복되지 않게 발표 순서도 정리해보자. <LF> 작은 준비 하나로 달라질 수 있어.,회의.도중 실수한 거 아직도 생각나. <LF> 너무 걱정하지 마. 다말 준비했어. <LF> 자료 넘길 때 타이밍 놓쳐서 당황했어. <LF> 아쉬워할 수 있는 상황이었어  <LF> 팀장님하나로 아무 들.안 하셨잖아. <LF> 그래도 준비 많이 했는데 긴장. <LF> 다음엔 더 잘할 수 있어 경험이 쌓이잖아  <LF> 응. 이번 일로 배운 것도 많아. <LF> 필요하면달라질연습 같이 하자.되지고마워. 그 말 진짜 위로된다. <LF> 이런 일이 반복 <LF>  않게 발표 순서도 정리해보자. <LF> 작은 이해 도 . 수 있어.
