class,conversation,augmented_conversation
일반 대화,회사 앞 주차장에서 주차 딱지 떼여서 열 받았어. <LF> 주차 금지 구역 아니었는데 관리인이 칼같이 떼더라. <LF> 돈 내고 떼도 어차피 신고 못하면 끝이니까 화가 난다. <LF> 제발 CCTV라도 확인해서 납득할 만한 사유 달라고 할 거야. <LF> 다음엔 절대 잘못해석할 여지 없는 곳에 세워야겠다. <LF> 벌금 낼 생각하니 더 짜증이 밀려온다. <LF> 이러다 주말 스트레스 받아 죽을 것 같아. <LF> 관리실에 강력 민원 넣어야겠다.,회사 할 주차장에서 주차 딱지 떼여서 열 받았어. <LF> 주차 민원 구역 아니었는데 관리인 칼같이 떼더라. <LF> 돈 내고 떼도 어차피이신고 못하면 끝이니까 화가 난다. <LF> 제발 CCTV라도 스트레스해서 것할 만한 사유 달라고 앞 거야. <LF> 다음엔 절대 잘못해석할 여지 없는 곳에 세워야겠다. <LF> 벌금 낼 생각하니 <LF> 더 짜증이 밀려온다. 이러다 주말 확인 받아 죽을 납득 같아. <LF> 관리실에 강력 금지 넣어야겠다.
일반 대화,동료가 내 점심 간식에 손 대고 간 거 알지? <LF> 다시 보니 '나눠 먹자'고 쓰여있지만 나만 빼고 다 먹었어. <LF> 남겨둔 마지막 과자 하나에 침 튀긴 사람도 있더라. <LF> 정말 되돌려 놓으라고 협박하고 싶었지만 참았어. <LF> 제발 다음부턴 내 간식을 건들지 말라고 말하려 해. <LF> 이런 사소한 일로도 기분이 왔다 갔다 하네. <LF> 이제는 간식 잠금함에 보관해야 할 판이야. <LF> 어이없지만 화목한 분위기도 지키고 싶어.,동료가 내 점심  <LF> 에.손 대고 간 거 알지? <LF> 다시 보니 ' 먹자지고 쓰여있지만 나만 빼고 다 먹었어. <LF> 남겨있더라 마지막 과자 하나에 침정말튀긴 사람도 둔간식 <LF>  되돌려 놓으라고 협박하고 싶었지만 참았어. 제발 다음부턴 내 간식을 건들'잠금말라고 말하려 해. <LF> 이런 사소한 일로도 기분이 왔다 갔다 하네. <LF> 이제는 간식 함에 보관해야 할 판이야. <LF> 어이없지만 화목한 분위기도나눠지키고 싶어.
일반 대화,퇴근길 버스에서 싸움난 거 보니까 소름 돋더라. <LF> 갑자기 칼 들고 위협하길래 다들 소리지르고 난리였어. <LF> 경찰 출동해서 겨우 진정됐지만 한동안 악몽 꾼 듯했어. <LF> 이런 위험한 상황 겪고 나니까 이제 혼자 다니기 무서워. <LF> 제발 다음부턴 이런 변태 같은 짓 하지 말길 바란다. <LF> 집에 와서도 손이 떨려서 잠도 제대로 못 잤어. <LF> 내일부터라도 CCTV 많은 길로 다닐 생각이야. <LF> 정말 일상이 망가질 뻔했어.,퇴근길 버스에서 싸움난 거 보니까 소름 돋더라. <LF> 갑자기 칼 들고 하길래 다 소리지르고들난리였어. <LF> 경찰 출동해서 겨우 진정됐지만 한동안 악몽 꾼 듯했어. <LF> 이런위협위험한 상황 겪고 나집 이제 혼자 다니기 무서워. <LF> 제발 다음부턴 이런 변태 같은 짓 하지 말길이야바란다. <LF> 니까에 와서도 손이 떨려서 잠도 제대로생각못 잤어. <LF> 내일부터라도 CCTV 많은 길로 다닐 . <LF> 정말 일상이 망가질 뻔했어.
일반 대화,팀 프로젝트 발표 준비하다 화이트보드가 부러져서 자료가 다 쏟아졌어. <LF> 칠판 파편이 날카롭게 툭 튀어서 다칠 뻔했다니까. <LF> 동료가 '미안하다' 하긴 했지만 사과 말고 대책을 원한다. <LF> 제발 다음부터 장비 점검 좀 해달라고 관리팀에 요청할 거야. <LF> 이러다 진짜 큰 사고 나면 책임 누가 질 거냐고 물어보고 싶어. <LF> 그래도 발표는 무사히 마쳐서 다행이라고 해야 하나. <LF> 다음엔 프레젠테이션 자료도 영상으로 백업해야겠다. <LF> 아찔했지만 끝나니 피곤함이 더 크네.,팀 프로젝트 발표 준비하다 화이트보드가 부러져서 자료가 다 쏟아졌어. <LF> 칠판툭파편이 날카롭게 진짜 튀어서 다칠 뻔했다니까. 동료가이라고'미안하다' 하긴 했지만 사과 말고 대책을 원한다.장비제발 다음부터  <LF>  점검 좀 해달라고 관리팀에 요청할누가거야. <LF> 이러다 <LF>  큰 사고 나면 책임 질 거냐고 물어보고 싶어  <LF> 그래도 발표는 무사히 마쳐서 해야 하나. <LF> 다음엔.프레젠테이션 피곤함이도 영상으로 백업해야겠다. <LF> 아찔했지만 끝나니다행자료 더 크네.
일반 대화,사무실 커피 머신 청소하다가 뜨거운 커피가 튀어서 옷이 다 젖었어. <LF> 화상은 면했지만 냄새 베이고 옷 갈아입자니 귀찮아서 짜증이 났지. <LF> 담당자가 '미안하다'만 되뇌고 해결책은 없더라. <LF> 제발 새 옷값이라도 보상해달라고 요청할 거야. <LF> 이런 사소한 사고에도 예민해지는 나 자신이 피곤하다. <LF> 그래도 커피 맛은 좋으니까 위로가 좀 되네. <LF> 다음부터는 빨리 신고하고 옷 갈아입어야겠다.,사무실 머신 청소하다가자신뜨거운 커피가 뇌 옷이 다 젖었어. <LF> 화상은 면튀어 냄새했지만베이고 옷 갈아입자니 귀찮아서 짜증이커피났지. <LF> 담당자가 '미안하다'만 되서고 해결책은가없더라. <LF> 제발 새 옷값이라도 보상해달라고 요청할 거야. <LF> 이런 사소한 사고에도 예민해지는 나 이 피곤하다. <LF> 그래도 커피 .은 좋으니까 위로 좀 되네. <LF> 다음부터는 빨리 신고하고 옷 갈아입어야겠다맛
일반 대화,외근 나갔다가 차량 유리창에 흠집이 나서 돌아버렸어. <LF> 돌 틈 사이로 칼로 긁어놓은 것처럼 선명하더라. <LF> 수리 맡기려니 하루 이상 차 없이 살아야 한다네. <LF> 제발 빠른 보험 처리 부탁한다고 전화할 거야. <LF> 한편으론 이렇게라도 보험료가 잘 쓰였으면 싶기도 해. <LF> 다음부턴 주차할 때 더 조심하려고 다짐했어. <LF> 이런 일도 지나가면 추억이 되겠지.,외근 나갔다가 버렸어 유리창에 흠집이 나서 돌아차량. <LF> 돌 틈 사이로 칼로 긁어놓은 것처럼 선명하더라. <LF> 수리 맡기려니 하루 이상 차 없이 살아야 한다네. <LF> 제발 빠른 보험 처리  <LF> 한다고 거야쓰였으면부탁한편으론전화할이렇게라도 보험료했어 잘 . 싶기도 해. <LF> 다음부턴 주차할 때 더 조심하려고 다짐가. <LF> 이런 일도 지나가면 추억이 되겠지.
일반 대화,회의 후에 공유 문서 지우고 다른 사람 파일을 덮어쓴 동료에게 화났어. <LF> '뒤져서 나오게 할까'라는 농담도 했지만 진짜 뒤지기 직전이었다. <LF> 사과는커녕 '몰랐다' 한마디로 넘어가서 더 화가 치밀어. <LF> 제발 올바른 업무 매너를 갖추라고 알려줄 생각이야. <LF> 이제는 모두가 볼 수 있게 버전 관리 철저히 할 거야. <LF> 작은 일 같아도 반복되면 신뢰가 무너지더라. <LF> 이런 직장 생활이지만 함께 일하는 재미는 없어지지 않길.,회의 후에 공유 직전 ' 사람 파일을 덮어쓴 동료에게 화났어. <LF> '뒤져서 나오게 할까 라는지우고농담도 했지만 진짜 뒤지기 문서할. <LF> 사과는커녕 다른직장' 한마디로 더 화가 치밀어.는제발 올바른 업무있게매너를넘어가서갖추라고 알려줄 생각이야. <LF> 이제는 모두가 볼 수 버전 관리 철저히 이었다 거야. <LF> 작은 일 같아도'반복되면 신뢰가 무너지더라. <LF> 이런 몰랐다 생활이지만 함께 일하는 재미 <LF>  없어지지 않길.
일반 대화,"야, 오늘 도시락에 냄새 나는 반찬 넣었다고 팀장님이 소리지르던데? <LF> 듣고 기분 나빴지만 죄송하다 했지, 어쩌겠어. <LF> 근데 점심시간마다 돼지 우리 냄새나게 만들 거냐고 협박하더라. <LF> 그래도 화내봤자 내 지갑 두둑해지는 건 아니니까 참았어. <LF> 담배 한 대 피고 오니 마음이 좀 살았어. <LF> 다음엔 김치 냄새 덜 나는 레시피 찾아야겠다. <LF> 그래야 뒤통수 안 맞고 평화로운 점심 보내지.","야, 오늘 도시락에 냄새 나보내지 반찬 넣었다고 팀장님이 소리지르던데? <LF> 듣고 기분 나빴지만 했지, 어쩌겠어. <LF> 근데 점심시간마다 돼지죄송하다우리 냄새나게 만들 봤자냐 협박하더라. <LF> 그래도 화내거 내 지갑래야두둑해지는 건는아니니까 참았어. <LF> 담배 한 대 피고 오니 마음이 좀 살았어. <LF> 다음 김치 냄새고덜 나는엔레시피 찾아야겠다. <LF> 그 뒤통수 안 맞고 평화로운 점심 ."
일반 대화,"새벽에 게임하다 키보드 때렸더니 캡스락이 뒤졌어, 소음에 가족 전부 기상. <LF> 엄마가 경찰 불러서 게임기 압수한다 협박, 나는 제발 살려달라 읍소. <LF> 미안해서 새 키보드 사느라 지갑 터졌지, 돈 빠져나가는 소리 후덜덜. <LF> 형은 또 부수면 월세에서 공제한다며 칼같이 경고. <LF> 그래도 스트레스 풀렸다고 덜 싫다네, 웃프다 정말. <LF> 다음부턴 고무망치로 두드리며 조용 모드 각. <LF> 약속 안 지키면 계정 삭제 각이라 스스로 겁줬어. <LF> 이제 헤드셋도 방음으로 교체해서 모두 살았다.","전부에 게임하다 키보드 때렸더니 새벽이  <LF> , 경고에 가족 캡스락 기상.뒤졌어엄마가 경찰 불러서 게임기 압수한다 협박, 나그래도 제발풀렸다고 달라 읍소. <LF> 미안해서 새 키보드 사느라 지갑 터졌지, 돈 빠져나가는 소리 후덜덜. <LF> 형은 또 부수면 월세에서 공제한소음며 칼같이 다. <LF> . 스트레스 살려 덜 싫다네, 웃프다 정말. <LF> 다음부턴 고무망치로 두드리며 조용 모드 각는 <LF> 약속 안 지키면 계정 삭제 각이라 스스로 겁으로. <LF> 이제 헤드셋도 방음줬어 교체해서 모두 살았다."
일반 대화,"동호회 캠핑 갔는데 모닥불 연기+담배 냄새 콜라보라 눈물 콸콸. <LF> 친구가 '돼지 구워 먹는 냄새다' 놀려서 기분 나빠 소리치다 화해. <LF> 누가 칼 같은 농담 던져 분위기 썰렁, 미안하다며 마시멜로 내놓더라. <LF> 지갑 가볍지만 밤하늘 별이 다 살려줌, 역시 자연은 무적. <LF> 근데 벌레 떼가 공격해서 살려달라고 비명, 스프레이로 전멸. <LF> 다들 웃다 기절, 결국 새벽 두 시까지 수다 폭발. <LF> 마지막엔 삼겹살 또 구워서 기분 달래고 침낭 속에 파묻힘. <LF> 이 정도면 살벌해도 친구라 좋다.","동호회 캠핑 갔는데 모닥불 연기+. 냄새 콜라보라 눈물 콸콸. <LF> 친구가 '삼겹살 구워 먹는 냄새다라 놀려서 기분 나빠 소리치다 화해. <LF> 누가 칼 같은 농담 던져 분위기 썰렁, 미안하다며 마시멜로 시. <LF> 지갑 가볍지만별밤하늘 이 다 살려가, 역시은자연. 무적  <LF> 근데 벌레 떼줌 공격해서 살려달라고 비명, 스프레이로 전멸. <LF> 다들 웃다 기절, 결국 새벽 두 내놓더라까지 수다 폭발. <LF> 마지막엔 돼지 또 구워서 기분 달래고 침낭 속에 파묻힘. <LF> 이 정도면 살벌해도 친구' 좋다담배"
일반 대화,"은행 앱 오류로 이체 두 번 돼서 돈이 증발, 눈앞이 새까매. <LF> 고객센터는 '시스템 뒤졌어요' 반복, 속 터져 소리지름. <LF> 제발 살려달라 외치니 미안하단 말과 함께 긴급 취소. <LF> 그래도 카드 결제일 임박이라 손 떨리긴 마찬가지. <LF> 내친김에 송금 수수료도 환불해 달라 칼같이 요구, 성공. <LF> 교훈? 큰돈은 창구 가서 본인 확인, 지갑 지키는 지름길. <LF> 퇴근 후 맥주 캔 따며 욕하다가 결국 웃음으로 마무리. <LF> 내일도 은행 믿어야 하니 착잡해.","은행 앱 오류로 두 번 돼서 돈이 증발, 눈앞이 새까매  <LF> 고객.는 '과 큰' 반복, 속 터져 소리지름. <LF> 제발 살려달라 외치니 미안하단 말시스템 함께 긴급 취소. <LF> 그래도 카드 결제일 임박이라 손 떨리긴 마찬가지센터 <LF> 내친김에 송금 수수료도 환불해이체달라 칼같이 요구,.성공. <LF> 교훈? 뒤졌어요돈믿어야 창구 가서 본인 확인, 지갑 지키는 지름길. <LF> 퇴근 후 맥주 캔 따며 욕하다가 결국 웃음으로 마무리. <LF> 내일도 은행 은 하니 착잡해."
일반 대화,"헬스클럽 샤워실에서 누가 내 샴푸 훔쳐갔다, 병신인가 싶어 분노 폭발. <LF> 데스크에 신고했더니 CCTV 사각지대라 찾기 어렵다며 죄송타령. <LF> 돈 몇 천원이지만 기분 더럽다, 냄새 나는 바디워시로 버텼지. <LF> 다음부턴 칼 자물쇠 달린 파우치 챙기고, 새끼 손 걸고 지킬 거다. <LF> 그래도 운동은 미치도록 하고 와서 스트레스 절반 증발. <LF> 친구가 새 샴푸 빌려줘서 마음 살았다, 역시 의리. <LF> 나도 다음에 단백질바 쏘기로 약속. <LF> 운동 끝엔 결국 다 웃는다.","헬스클럽 샤워실 누가 내 샴푸 훔쳐갔다, 병신새 싶어 분노 지대. <LF> 데스크에 신고했더니 CCTV에서사각 라 찾기 어렵다며 죄송타령.는돈 몇 천원의리 기분 더럽다, 냄새 나 <LF>  바디워시로 버텼지, <LF> 다음부턴 칼 자물쇠 달린 파우치 챙기고,폭발새끼 손 걸고 지킬살았다거다. <LF> 그래도 운동은 미치도록 하고 와서 스트레스 절반 증발. <LF> 친구가 인가 샴푸 빌려줘서 마음 . 역시 이지만. <LF> 나도 다음에 단백질바 쏘기로 약속. <LF> 운동 끝엔 결국 다 웃는다."
일반 대화,"회사 프린터 토너 끝났는데 누구도 교체 안 해 지옥 난리. <LF> 결국 내가 담배 대신 토너 갈며 탄 분진 마셨지, 살려줘. <LF> 팀장은 '고맙다' 한 마디로 끝, 커피라도 사줘야지? <LF> 포스트잇에 '다음엔 니들이 해라'라고 살벌하게 붙여놨다. <LF> 동료들 놀라서 미안하다며 간식 내놔 지갑 채워줌. <LF> 나도 빌린 만큼 욕 대신 웃음으로 마무리. <LF> 교훈? 소모품은 칼같이 재고 관리 안 하면 모두 죽는다. <LF> 그래도 출력물 잘 나와 프로젝트는 살았다.","회사 프린터 토너 끝났는데 누구도 교체 안 해 지옥 난리. <LF> 결국 살았다가 담배 대신 토너 갈며 탄 분진 마셨지, 살려줘. <LF> 팀장은 '고맙다' 커피 마디로 끝,.한라도 사줘야지? <LF> 포스트잇에 '다음엔 들 해라'라고 살벌하게 붙여놨다. <LF> 동료들 놀라서 미안하다며 간식 내놔니지갑 채워줌..나도 빌린 만큼 욕 대신 웃음으로 마무리 <LF>  <LF> 교훈? 소모품은 칼같이이재고 그래도 안 하면 모두 죽는다  <LF> 관리 출력물 잘 나와 프로젝트는 내."
일반 대화,"집 앞 편의점 알바가 계산 실수로 돈 더 받더라, 바로 항의. <LF> 카드 취소 어렵다며 미안하다고 손 비비길래 담배 대신 한숨. <LF> 제발 시스템 터지기 전에 처리하라 협박했지, 결국 현금 환불. <LF> 추가로 컵라면 두 개 챙겨줘서 기분 회복, 공짜 좋아. <LF> 다음엔 영수증 칼같이 확인, 지갑 방어 1단계. <LF> 알바도 죄인 같아 보이니 욕은 삼켰다. <LF> 새벽 배고픔 해결됐으니 오늘은 휴전. <LF> 배보다 배꼽이 크다지만 득템이라 행복.","집 앞 . 알바가 계산 실수로 돈 더 받더라, 바로 항의. <LF> 카드 취소단계어렵다며 미안하다고 손 비비길래 담배 대신 한숨  <LF> 제발 시스템 터지기 전에 처리하라 협박했지, 결국 현금 환불새벽 <LF> 추가로 컵라면 두 개.챙겨줘서 기분 회복오늘 공짜 좋아. <LF> 다음엔 배고픔 칼같이 확인, 지갑 방어 1 . <LF> 알바도 죄인 같아 보이니 욕은 삼켰다. <LF> 편의점 영수증 해결됐으니 ,은 휴전. <LF> 배보다 배꼽이 크다지만 득템이라 행복."
일반 대화,"독서 카페 장애인석에 가방 올린 아저씨, 내가 지적하니 욕을 난사. <LF> 뒤지라고? 경찰 부르겠다니 얼굴 하얘져 바로 사과, 웃겼다. <LF> 미안하단 말 듣고도 기분 나빠 초코라떼 원샷, 혈당 폭발. <LF> 그래도 자리 비우고 끝내서 다행, 법적 싸움 싫잖아. <LF> 카페 직원이 쿠폰 주며 위로, 지갑 절약. <LF> 교훈? 예의 챙기면 다 살고 욕하면 다 죽는다. <LF> 오늘 공부는 못 했지만 사회 공부했다. <LF> 다음엔 이어폰 꽂고 평화 모드.","독서위로카페 장애인석에 올린 아저씨, 내가 지적하니 욕을 난사. <LF> 뒤지라고? 경찰 부르겠다니 얼굴 하얘져?바로 사과, 웃겼다. <LF> 미안하단 말 듣고도 기분 나빠 초코라떼 원샷, 혈당 폭발. <LF> 그래도 자리 비우고 끝내서 다행, 법적 싸움 이. <LF> 카페 직원싫잖아 쿠폰가방주며 , 지갑 절약못 <LF> 교훈 예의 챙기면 다 .고 욕하면 다 죽는다. <LF> 오늘 공부는 . 했지만 사회 공부했다. <LF> 다음엔 이어폰 꽂고 평화 모드살"
일반 대화,"부모님 결혼기념일 선물 골랐는데 예산 초과라 눈물. <LF> 지갑 텅텅, 카드 긁다 심장 멎는 줄. 그래도 가족이니 참지. <LF> 할인쿠폰 찾아 삼만리, 결국 오천 원 절약. 살았다. <LF> 담배 대신 허밍하며 포장, 기분 업. <LF> 동생이 반값 내주겠다며 의리 발휘, 감동 폭발. <LF> 덕분에 파산 면하고 선물도 업그레이드. <LF> 다음달 신용카드 고지서가 칼날 같겠지만. <LF> 그래도 웃는 부모님 보면 가치 있다.","부모님 결혼기념일 선물 골랐는데 예산 초과라 눈물. <LF> 지갑 텅텅, 카드 긁다 심장 멎는 줄. 그래도 가족절약 참지. <LF> 할인쿠폰 찾아대신삼만리, 기분 오천 원 이니. 살았다. <LF> 담배 허밍하며 포장, 결국 업반값 <LF> 동생이 . 의리 발휘, 감동 폭발.부모님덕분에 파산 면하고 선물도 업그레이드. <LF> 다음달 신용카드 고지서가 칼날 같겠지만. <LF> 그래도 웃는  <LF> 내주겠다며보면 가치 있다."
일반 대화,"스터디 발표 자료 날려서 팀원한테 죽는다 싶었지. <LF> 다행히 클라우드 백업이 살아있어 모두 살려줬다며 감사 폭발. <LF> 그래도 다음엔 버전관리 안 하면 칼맞는다 경고받음. <LF> 미안하다 사과하고 치킨 쐈더니 분위기 반전, 기름 냄새 최고. <LF> 돈은 나갔지만 팀워크 살렸으니 장사치 계산으로 이득. <LF> 다들 배불러서 과제도 술술, 웃음 가득. <LF> 교훈? 백업은 생명, 지갑보다 소중. <LF> 오늘도 배달앱 별점 5개 찍었다.","스터디 발표 자료 날려서 팀원한테 죽는다 싶었지. <LF> 다행히 클라우드 백업이감사살아있어 모두 살려줬다며 폭발. <LF> 그래도 다음엔 버전술술 안 하면 소맞는다 경고받음. <LF> 미안하다 사과치킨 . 쐈더니 분위기 반전, 기름 냄새 최고. <LF> 돈은 나갔지만 팀워크 오늘 장사치 계산다 이득. <LF> 으로들 배불러서 과제도 관리, 웃음 가득. <LF> 교훈? 백업은살렸으니생명, 지갑보다 칼중하고 <LF>  도 앱 별점 5개배달찍었다."
일반 대화,"캠핑 가방 어제 빌린 거 맞지? 안에 칼 빠뜨려 두면 큰일이야. <LF> 응, 확인했어. 아직 칼 그대로 있고 돼지 냄새 나는 숯도 챙겼어. <LF> 냄새는 좀 더럽다, 그래도 불 피울 땐 필수지. <LF> 맞아. 돈 아끼려고 장작 빌리다 뒤지면 경찰도 못 살려. <LF> 제발 이번엔 텐트 폴 제대로 꽂자, 밤에 무너져 죽다 살아났잖아. <LF> 그랬지. 그래서 망치까지 챙겼어, 지갑은 가벼워도 안전이 먼저. <LF> 좋아, 도착하면 바로 불부터 살리자. 배고프면 다 미쳐. <LF> 콜, 고기 익으면 우린 다시 화목한 회사 복귀다.","캠핑 가방 어제 빌린 거불맞지 안다 칼 빠뜨려 두면 큰일망치. <LF> 응,바로확인했어. 아직 칼 그대로 있고 돼지 냄새 나는 숯도배고프면챙겼어. <LF> 냄새는 좀 더럽다, 그래도 불 피울 땐 필수지. <LF> 맞아? 돈 아끼려고 빌리다 뒤지면 다시도 못장작살려. <LF> 제발 이번엔 텐트 폴 제대로 꽂자, 밤에 무너져 죽다 살아났잖아. <LF> 그랬지. 그래서 이야까지 챙겼어, 지갑은 가벼워도 안전이 먼저. <LF> 좋아,경찰도착하면 부터 살리자. . 다 미쳐. <LF> 콜, 고기 익으면 우린 화목한 회사 복귀에."
일반 대화,"내일 회의 자료 다 준비했냐? 오류 하나라도 나오면 팀장 칼 날아온다. <LF> 거의 끝났어, 근데 그래프 색깔 더럽다고 놀리던데? <LF> 미안, 내가 밤새 수정할게. 돈 주는 것도 아닌데 몸이 뒤진다. <LF> 그래도 발표 한번에 통과하면 다 살리니까 견뎌. <LF> 응, 커피 대신 담배 냄새만 맡으며 버틸 거야. <LF> 파일 잃어버리면 경찰 부를 기세로 백업 두 번 해. <LF> 좋다. 우리 자신한테 협박 걸어야 정신 차리지. <LF> 내일 끝나고 치킨 쏘면 화목 모드 전환!","회의 자료 준비.? 오류 하나라도 나오면 팀장 칼내일날아온다. <LF> 거의 끝났어다 근데도그래프 색깔 더럽다고 놀리던데? <LF>  , 내가 밤새 수정할게. 돈 주는 것 아닌데 몸이 뒤진다했냐 <LF> 그래도 발표다한번에 통과하면 , 살리니까 견뎌. <LF> 응,미안커피 대신 담배 냄새만.맡으며 버틸 거야. <LF> 파일 잃어버리면 경찰 부를 기세로 백업 두 번 해. <LF> 좋다 우리 자신한테 내일 걸어야 정신 차리지. <LF> 협박 끝나고 치킨 쏘면 화목 모드 전환!"
일반 대화,"주말 데이트 어디 갈까? 지갑 가벼워서 돈 걱정이야. <LF> 놀이공원? 티켓값 듣고 죽는다 소리 나올걸? <LF> 그럼 도시락 싸서 한강 어때, 대신 담배 끊고 건강 모드. <LF> 좋지. 돼지 냄새나는 삼겹살도 챙기자, 다이어트는 월요일에. <LF> 근데 날씨 미치도록 덥대, 열사병 오면 경찰차 탈 수도. <LF> 제발 썬크림 꼭 바르고 물통 두 개 들자. <LF> 오케이. 이런 협박성 일정도 결국 우리 둘 웃는 거면 돼. <LF> 끝에 아이스크림 먹고 사진 찍자, 작지만 화목하잖아.","주말 거 어디 갈까? 오케이 가벼워서 돈 걱정이야챙기자 <LF> 놀이공원? 티켓값 듣고 죽는다 소리 나올걸? 그럼 도시락 싸서 한강 어때, 대신 담배 끊고 건강 모드. <LF> 좋지. 돼지데이트 나는 <LF> 삼겹살도 ., 다이어트는 물통에. <LF> 근데 날씨 미치도록 덥대, 열사병 오면 경찰차 탈 수도. <LF> 제발 썬크림 꼭 바르고 월요일 두 개 들자. <LF> 지갑. 이런냄새협박성 일정도 결국 우리 둘 웃는 면 돼. <LF> 끝에 아이스크림 먹고 사진 찍자, 작지만 화목하잖아."
일반 대화,"렌터카 빌렸는데 긁히면 수리비로 죽일 거라며 업체가 협박장을 주더라. <LF> 그래서 보험 풀옵션 넣었더니 돈이 눈 녹듯 사라짐. <LF> 괜찮아, 자유 느끼려면 지갑 좀 터져야지. <LF> 맞아, 대신 스피드 위반으로 경찰 만나면 끝장이다. <LF> 제발 제한속도 지키고 담배도 차 안에서 금지하자. <LF> 알겠어, 차에 돼지 바비큐 냄새라도 밴다면 난리 나지. <LF> 드라이브하다 바다 보면 스트레스 다 살려줄 거야. <LF> 좋아, 안전 귀환하면 네가 회 덮밥 쏴라.","렌터카 빌렸는데 <LF> 긁히면 수리다로 죽일 거라며 업체가 협박장을 주더라. 보험 귀환옵션 넣었더니 돈이 눈 터져야지 . <LF> 괜찮아, 자유 느끼려면 지갑 하면 . <LF> 맞아, 대신 스피드그래서위반으로 경찰 만나면 끝장이다. <LF> 제발 제한속도 지키고 담배도녹듯차 안 금지하자. <LF> 알겠어, 차에에서돼지 바비큐 냄새라도 밴다면 난리 나지. <LF> 드라이브하다 바다 보면사라짐스트레스 비 살려줄 거야. <LF> 좋아, 안전 풀좀 네가 회 덮밥 쏴라."
일반 대화,"온라인에서 산 코트가 사진과 달라서 속았다 느낌. <LF> 색깔 더럽게 탁해서 기분 나빠 죽겠어. <LF> 판매자한테 메시지 남겼더니 환불은 꿈 깨라네, 제대로 협박. <LF> 제발 소비자원에 신고 넣자, 돈 그냥 못 잃어. <LF> 응, 증거 사진 칼같이 찍어놨지. <LF> 택배 기사님 올 때 담배 냄새 빼고 친절 모드 유지하자. <LF> 그래야 우리 편도 불쌍하다 생각하지. <LF> 환불되면 그 돈으로 우리 커피 10잔 콜? <LF> 커피 향으로 오늘의 분노를 깨끗이 씻어버리자.","온라인에서 . 코트환불 사진과 달라서 속았다 느낌. <LF> 색깔 더럽게 탁해서 기분 나빠 죽겠어. <LF> 판매자한테 메시지 환불은 꿈 깨 , 제대로 협박. <LF> 제발남겼더니소비자원에 신고 넣자, 돈 그냥 못 잃어. 응, 증거 사진 <LF> 칼같이 찍어놨지. <LF> 하지 기사님으로올 때 담배 냄새 빼고 친절가모드 유지하자. <LF> 그래야 우리 편도라네불쌍하다 생각택배산 <LF>  되면 그 분노를 우리 커피 10잔 콜? <LF> 커피 향으로 오늘의 돈 깨끗이 씻어버리자."
일반 대화,"건강검진 결과 콜레스테롤 폭탄이라 의사에게 혼났다. <LF> 담배 끊고 운동하라는데 진짜 죽으라는 소리 같아. <LF> 돈 써서 헬스 등록했더니 근육통으로 병신 된 기분. <LF> 그래도 안 하면 가족 걱정에 협박 문자 날아올걸. <LF> 맞아, 엄마가 칼로 기름기 잘라 버리라 했어. <LF> 이번 주부터 샐러드만 먹자, 돼지 소리 듣기 싫잖아. <LF> 제발 세 달만 버티면 수치 내려간대. <LF> 내려가면 스테이크 먹으며 축하하는 거 잊지 말자.","건강검진 결과 콜레스테롤 폭탄이라 혼났다. <LF> 담배 끊고 운동하라는데 진짜 죽으라는 소리.같아. <LF> 돈자써서 헬스 등록했더니의사근육통으로 병신 된 기분. <LF> 그래도 안 달 가족 걱정에에게협박 문자 싫잖아걸. <LF> 맞아, 엄마내려가면잘라칼샐러드 기름기 버리라 했어. <LF> 이번 주부터 로만 먹자, 돼지 소리 듣기 날아올. <LF> 제발 세 하면만 버티면 수치 내려간대  <LF> 가 스테이크 먹으며 축하하는 거 잊지 말 ."
일반 대화,"스터디카페 가서 자리 맡았는데 뒤에서 병신이라고 속삭이는 소리 들렸어. <LF> 알고 보니 자주 오는 아저씨 자리였대, 무슨 왕이라도 되나. <LF> 제발 시간표 보고 앉으라니깐 협박처럼 들리더라. <LF> 그래서 내가 미안하다고 했더니 담배 냄새 풍기며 삐딱. <LF> 경찰 부르기 전에 조용히 옆 자리로 옮겼지. <LF> 덕분에 집중 못 하고 돈만 날렸어. <LF> 오늘은 집에서 공부해야겠다, 뒤통수 위험 없어. <LF> 나도 집 가서 칼같이 문제집 풀어야지.","스터디카페 속삭이는 자리 맡았는데 뒤에서 병신이라고 가서 소리 들렸어. <LF> 알고 보니 자주 오는 아저씨 자리였대, 무슨 못 되나. <LF> 제발가시간표 보고 앉으라니깐 협박처럼 들리더라. <LF> 그래서 내옆 미안하다고 풀어야지 담배 냄새왕풍기며 삐딱. <LF> 경찰 부르기 전에 조용히 없어 자리로 옮겼지. <LF> 덕분에 집중 이라도 하고 돈 만날렸어. <LF> 오늘은 집에서 공부해야겠다, 뒤통수 위험 . <LF> 나도.집 가서 칼같이 문제집 했더니"
