class,conversation,augmented_conversation
일반 대화,"옥상 텃밭 흙 냄새 너무 좋다, 하지만 비료값 때문에 돈 나가서 미치겠다. <LF> 맞아, 지갑 열 때마다 속이 뒤지는데도 제발 잘 자라길 바라고 물 준다. <LF> 어제 토마토 잎에 벌레 붙어서 칼 들고 떼어냈더니 좀 무섭더라. <LF> 그래도 죽이다 말곤 방법 없잖아? 살리다 보면 작물도 가족 같다니까. <LF> 담배 재 조금 뿌리면 벌레 싫다더라, 해봤어? <LF> 오, 괴롭히다 싶어도 효과 직방이라더니 나도 써볼게. <LF> 올해 수확 잘 되면 반은 너 주고, 남은 건 다같이 파티하자. <LF> 좋다, 이번엔 제발 실패 없이 화목하게 즐겨보자.","텃밭 흙 냄새 너무 좋다, 하지만 비료값 때문에 돈 나가서 미치겠다. <LF> 맞아, 지갑 열 마다 속이 뒤지는데도 제발 잘 자라길 바라고 물 준다. <LF> 어제 토마토 잎에 벌레 붙어서 칼 떼어냈더니 . <LF> 그래도 죽이다 말곤 방법 없잖아? 살리다 보면 도 가족 같다니까 <LF> 담배 재 조금 뿌리면 벌레 싫다더라, 해봤어?오, 괴롭히다 싶어도 효과 직라더니 나도 써볼게. <LF> 올해 수확 잘 되면 반은 너 주고, 건 다 파티하자. <LF> 좋다, 엔 제발 실패 없이 화목하게 보자."
일반 대화,"헌책방 냄새 더럽다느니 하는데 난 좋아, 돈 절약돼서. <LF> 나도 그래, 책값 아끼니 기분 최고야, 미안할 것도 없고. <LF> 근데 표지 낙서한 새끼 있던데 신고라도 할까? <LF> 에이, 그냥 뒤지게 오래된 책이니 이해하자. <LF> 그래도 다음에 빌리다 보면 또 화날까 걱정되긴 해. <LF> 우리끼리 교환 모임 만들고 깔끔하게 관리하자. <LF> 좋지, 담배 냄새 밴 책은 바로 탈락시켜. <LF> 합의됐네, 다음 주에 첫 모임 열어보자.","헌책방 냄새 더럽다느니 하는데 난 좋아 돼서. <LF> 나도 그래, 책값 아끼니 기분 최고야, 미안할 것도 없고. <LF> 근데 표지 낙서한 새끼 있던데 신고라도 할까? <LF> 에이, 그냥 뒤지게 책이니 하자. <LF> 그래도 다음에 빌리다 보면 또 걱정되긴 해. <LF> 우리 교환 모임 만들고 깔끔하게 관리. <LF> 좋지, 담배 냄새 밴 책은 바로 탈락시켜. <LF> 합의됐네, 다음 주에 첫 모임 자."
일반 대화,"주말 등산 가자고 했더니 다들 싫다며 도망가서 기분 나빴어. <LF> 돈 안 드는 취미인데 왜 그러냐고 소리지르다 싶어도 참았지. <LF> 나는 담배 끊고 체력 살리다 보니 산이 가족 같아졌거든. <LF> 그래도 칼바람 불면 죽겠다 싶긴 해, 장비 챙기자. <LF> 오케이, 지갑 터져도 좋으니 안전 우선. <LF> 협박처럼 들리지만 제발 늦잠 금지다. <LF> 알겠어, 미안하다는 말 안 나오게 일찍 갈게. <LF> 그럼 돼지갈비 내려와서 먹으며 화목하게 마무리하자.","등산 가자고 했더니 다 싫다며 도망가서 기분 나빴어. <LF> 돈 드는 인데 왜 그러냐고 소리지르다 싶어도 참았지. <LF> 나는 담배 끊고 체력 살리다 보니 산이 가족 같아졌거든 <LF> 그래도 불면 죽겠다 싶긴 해, 장비 . <LF> 오케이, 지갑 터져도 좋으니 안전 우선. <LF> 협박처럼 들리지만 제발 늦잠 다. <LF> 알겠어, 미안하다는 말 안 나오게 일찍 갈게. <LF> 그럼 돼지갈비 내려와서 먹으며 화목하게 마무리하자."
일반 대화,"길고양이 구조했다니까 동료가 냄새 난다며 병신 취급해서 화났어. <LF> 무시해, 가족 하나 더 데려온 셈인데 뭐. <LF> 돈 좀 들겠지만 살리다 생각하니 기분 좋다. <LF> 근데 병원비 보고 뒤지게 놀랐어, 지갑이 순삭. <LF> 제발 건강검진 잘 끝나길, 나는 사료 빌리다 줄 수도 있어. <LF> 고마워, 담배 피는 새끼 집엔 절대 안 보내려고. <LF> 맞아, 괴롭히다 하면 바로 신고야. <LF> 우리 고양이 카페 가서 팁 듣고 화목하게 축하하자.","구조했다니까 동료가 난다며 병신 취급해서 화났어. <LF> 해, 가족 하나 더 데려온 셈인데 뭐. <LF> 돈 좀 살리다 생각하니 기분 좋다. <LF> 근데 병원비 보고 뒤지게 놀랐어, 지갑이 순삭. <LF> 제발 잘 , 나는 사료 빌리다 줄 수도 있어. <LF> 고마워, 담배 피는 새끼 집엔 절대 안 보내려고. <LF> 맞아, 괴롭히다 하면 바로 신고야. <LF> 우리 고양이 카페 가서 팁 듣고 화목하게 축하하자."
일반 대화,"헬스장 등록 연장하려는데 가격 올라서 돈 때문에 미치겠어. <LF> 맞아, 나도 지갑 비어 뒤질 뻔했는데 제발 할인 좀. <LF> 트레이너가 협박처럼 '몸 망가져 죽는다'며 결제 유도하더라. <LF> 그 정도는 과장이긴 해도 동기부여 되긴 해. <LF> 담배 끊고 운동하니 기분 좋아, 냄새도 덜더라고. <LF> 그래도 근육통 때문에 살려달라고 매일 소리지르다시피 해. <LF> 우리 같이 등록하고 가족 할인 받아보자. <LF> 좋아, 병신 같아 보여도 건강 챙기자.","헬스장 등록 연장하려는데 가격 올라서 돈 때문에 미치겠어. <LF> 맞아 나도 지갑 뒤질 뻔했는데 제발 할인 좀. <LF> 트레이너가 협박처럼 '몸 망가져 죽는다' 결제 유도하더라. <LF> 그 정도는 과장 동기부여 되긴 해 <LF> 담배 끊고 하니 기분 , 냄새도 덜더라고. <LF> 그래도 근육통 에 살려달라고 매일 소리지르다시피 해. <LF> 우리 같이 하고 가족 할인 받아보자.좋아, 병신 같아 보여도 건강 챙기자."
일반 대화,"요리 클래스 신청했다가 칼 사용 시간에 손 베여 죽는 줄. <LF> 병원비 돈 깨졌어? 제발 조심 좀 하지. <LF> 미안, 냄새 좋으니 미치게 집중했거든. <LF> 강사님이 괴롭히다시피 연습시키지만 실력 쑥쑥이야. <LF> 담배 냄새 입힌 바비큐 배우고 싶다. <LF> 그건 돼지처럼 먹게 되니 살려달라 소리 나올 걸. <LF> 어차피 가족 다 좋아하니 해볼 가치 있어. <LF> 좋다, 다음 주엔 같이 참여해서 화목하게 요리해보자.","클래스 신청했다가 칼 사용 시간에 손 여 죽는 줄. <LF> 병원비 돈 깨졌어? 제발 조심 좀 하지. <LF> 미안, 냄새 미치게 집중했거든. <LF> 강사님이 연습시키지만 실력 쑥쑥이야. <LF> 담배 냄새 입힌 바비큐 배우고 싶다. <LF> 그건 돼지처럼 먹게 되니 살려달라 소리 나올 걸. <LF> 어차피 가족 다 해볼 가치 있어 <LF> 좋다, 다음 주엔 같이 참여해서 화목하게 요리해보자."
일반 대화,"이번 연휴에 돈 없이 여행 가자니 지갑이 울고 있어. <LF> 맞아, 숙박비만 봐도 뒤지겠더라, 협박 같은 가격. <LF> 제발 게스트하우스 냄새만 덜 나면 좋겠는데. <LF> 담배 싫다지만 저렴하면 감수해야지. <LF> 그래도 가족 여행인데 최소한 깨끗해야 해. <LF> 더럽다 싶으면 바로 신고하고 환불받자. <LF> 그리고 음식값은 쿠폰 모아서 갚다 보면 될 거야. <LF> 좋아, 병신 취급 받아도 협상해볼게. <LF> 그럼 살뜰히 준비해서 화목한 추억 남기자.","이번 연휴에 돈 없이 여행 지갑이 울고 있어. <LF> 맞아, 숙박비만 봐도 뒤지겠더라, 협박 같은 가격 <LF> 제발 게스트하우스 냄새만 덜 나면 좋겠는데. <LF> 담배 싫다지만 저렴하면 감수해야지. <LF> 그래도 가족 여행인데 최소한 깨끗해야 해. <LF> 더럽다 싶으면 바로 신고하고 환불받자. <LF> 그리고 음식값은 쿠폰 모아서 갚다 보면 될 . <LF> 좋아, 병신 취급 받아도 협상. <LF>  살뜰히 해서 화목한 추억 남기자."
일반 대화,"기타 빌리다 보니 줄이 녹슬어 냄새 더럽다 못해 손 베일 뻔. <LF> 주인에게 말하니 미안하다며 돈 조금 깎아줬어. <LF> 그래도 칼 같던 고음이 죽어서 속상해. <LF> 제발 새 줄 갈아달라 협박했더니 교체해준다네. <LF> 담배 태운 흔적도 닦아준다니 다행. <LF> 주말 공연 망치면 가족들 실망할까 봐 긴장했다. <LF> 걱정 마, 우리가 고쳐 쓰면 병신 소리 안 들을 거야. <LF> 좋아, 연습 열심히 해서 화목한 무대 만들자.","기타 빌리다 보니 줄이 냄새 더럽다 못해 손 뻔. <LF> 주인에게 말하니 미안하다며 돈 조금 줬어.그래도 칼 같던 고음이 죽어서 속상해. <LF> 제발 새 줄 갈아달라 협박했더니 교체해준다네담배 태운 흔적도 닦아준다니 다행. <LF> 주말 공연 망치면 가족들 실망할까 봐 긴장했다. <LF> 걱정 마, 우리가 고쳐 쓰면 병신 소리 들을 거야. <LF> 좋아 연습 열심히 해서 화목한 무대 만들자"
일반 대화,"어제 게임 랭크 돌렸다가 팀원이 지갑 자랑만 해서 기분 나빴어. <LF> 돈으로 캐릭 사고도 실력 병신이라 죽을 뻔했지. <LF> 내가 협박하듯 '제발 잘해' 소리지르다 신고 당할 뻔. <LF> 그래도 마지막엔 살리다 싶게 캐리하더라. <LF> 담배 냄새 풍긴다며 음성 차단한 건 웃겼어. <LF> 다음엔 가족같이 호흡 맞춰야 승률 오른다. <LF> 맞아, 더럽다 싶은 트롤러는 바로 차단. <LF> 오늘 밤 다시 파티 짜서 화목하게 이겨보자.",게임 랭크 돌렸다가 팀원이 지갑 자랑만 해서 나빴어. <LF> 돈으로 캐릭 사고도 실력 병신이라 죽을 뻔했지. <LF> 내가 협박하듯 제발 잘해' 지르다 신고 당할 . <LF> 그래도 마지막엔 살리다 싶게 캐리하더라. <LF> 담배 냄새 풍긴다며 음성 차단한 건 웃겼어. <LF> 다음엔 같이 호흡 맞춰야 승률 오른다 <LF> 맞아 더럽다 싶은 트롤러는 바로 차단 <LF> 오늘 밤 다시 파티 짜서 화목하게 보자.
일반 대화,"재택근무 중 인터넷 끊겨서 상사한테 뒤지게 혼날 뻔. <LF> 나도 겪어봐서 알아, 돈 갖다 바쳐도 품질 병신이더라. <LF> 고객센터 전화했더니 미안하다, 제발 재부팅해달래. <LF> 세 번이나 했는데도 안 돼서 신고하겠다고 협박했지. <LF> 결국 기사 와서 케이블 냄새 더럽다며 교체해줌. <LF> 덕분에 오후 시간 살리다 이틀치 업무 끝냈다. <LF> 담배 한 대 피우고 긴장 풀었냐? <LF> 응, 가족 밥 준비도 하며 화목하게 마무리했어.","재택근무 중 인터넷 끊겨서 상사한테 뒤지게 혼날 뻔. <LF> 나도 겪어봐서 알아, 돈 갖다 바쳐도 품질 병신이더라. <LF> 고객센터 전화했더니 미안하다, 제발 재부팅해달래세 이나 했는데도 안 돼서 하겠다고  <LF> 결국 기사 와서 케이블 냄새 더럽다며 교체해줌. <LF> 덕분에 오후 시간 이틀치 업무 끝냈다. <LF> 담배 한 대 피우고 긴장 풀었냐? <LF> , 가족 밥 도 하며 화목하게 했어."
일반 대화,재택근무 중에 인터넷이 자꾸 끊겨서 미칠 것 같아. <LF> 막상 전화하면 '내부망 문제'라며 미안하단 말만 반복하더라. <LF> 진짜 집에서 일 못 해서 돈만 날리는 기분이야. <LF> 노트북 칼 버튼이라도 부숴버리고 싶은 심정이었지. <LF> 결국 핫스팟으로 연결했는데 데이터 요금이 더 아깝네. <LF> 다음부턴 문제 터지면 바로 VPN 말고 유선으로 옮기려 해. <LF> 근데 이러다 전기세 폭탄 맞을까 봐 겁나기도 해.,재택근무 중에 인터넷이 자꾸 끊겨서 미칠 것 같아. <LF> 막상 전화하면 내부망 문제'라며 말만 반복. <LF>  에서 일 못 해서 돈 기분이야.노트북 칼 버튼이라도 부숴버리고 싶은 이었지. <LF> 결국 핫스팟으로 연결했는데 데이터 요금이 더 아깝네. <LF> 다음부턴 문제 바로 VPN 말고 유선으로 옮기려 해 <LF> 근데 이러다 전기세 폭탄 맞을까 봐 겁나기도 해.
일반 대화,온라인으로 산 옷이 사이즈도 안 맞고 색깔도 틀려서 돌아버릴 지경이야. <LF> AS센터에 문의해도 죄송하단 말만 하고 환불 절차는 복잡하대. <LF> 택배비도 내야 한다니 돈만 다시 빠져나가는 기분이야. <LF> 제발 제대로 된 서비스 받았으면 좋겠다. <LF> 다음부턴 그냥 매장에서 직접 사야겠어. <LF> 친구는 '너무 까다로워'라는데 내 입장에선 억울하더라. <LF> 이런 일에 스트레스받느니 차라리 안 사는 게 낫겠어.,온라인으로 산 옷이 사이즈도 안 맞고 색깔도 틀려서 돌아버릴 지경이야. <LF> AS센터에 문의해도 죄송하단 말만 하고 환불 절차 복잡하대. <LF> 택배비도 내야 한다니 돈만 다시 기분이야. <LF>  제대로 된 서비스 받았으면 좋겠다.다음부턴 그냥 매장에서 직접 사야겠어. <LF> 친구는 '너무 까다로워'라는데 내 입장에선 억울하더라.이런 일에 스트레스받느니 차라리 사는 게 낫겠어.
일반 대화,"강아지 훈련한다고 쿠션에 볼 장난감 숨겨놨더니 갑자기 어디선가 없어져서 미친 듯 당황했어. <LF> 혹시 동료 집 강아지가 가져간 거 아냐 했더니 절대 아니란다. <LF> 그럼 네가 뭐 숨기는 거냐고 윽박지르고 싶었지. <LF> 결국 사무실 곳곳 뒤져서 찾았는데, 미안하단 말 한마디도 없더라. <LF> 제발 다음엔 조용히 줘놓기라도 해주면 좋겠어. <LF> 에너지 넘치는 녀석 둘 키우려면 매일이 전쟁이야.","강아지 훈련한다고 쿠션에 볼 장난감 숨겨놨더니 갑자기 어디선가 없어져서 미친 듯 당황했어. <LF> 혹시 동료 집 강아지가 가져간 거 아냐 했더니 아니란다. <LF> 그럼 네가 뭐 숨기는 거냐고 윽박지르고 싶었지 <LF> 결국 사무실 곳곳 뒤져서 찾았는데, 미안하단 말 한마디도 없더라. <LF> 제발 다음엔 조용히 줘놓기라도 해주면 . <LF>  넘치는 녀석 둘 키우려면 매일이 전쟁."
일반 대화,신용카드 결제 내역 보니 알 수 없는 소액이 매일 빠져나가. <LF> 고객센터에 전화했더니 '자동결제'라는데 뭘 먹었는지도 모르겠어. <LF> 미치도록 화나서 카드 찢어버리고 싶었지만 참았어. <LF> 결국 앱 지워 버리고 직접 창구 가서 해지 신청했지. <LF> 이제 다시는 모르는 결제 항목 나오면 죽을 맛이야. <LF> 돈 문제엔 민감해질 수밖에 없더라. <LF> 그래도 고객 센터 가보니 처리 빨라서 다행이었어.,신용카드 결제 내역 보니 알 수 없는 소액이 매일 빠져나가 <LF> 고객에 전화했더니 '자동결제' 뭘 먹었는지도 . <LF> 미치도록 화나서 카드 찢어버리고 싶었지만 참았어. <LF> 결국 앱 지워 버리고 직접 창구 가서 해지 신청했지. <LF> 이제 다시는 모르는 결제 항목 나오면 죽을 맛이야. <LF> 돈 문제엔 민감해질 수밖에 없더라. <LF> 그래도 고객 처리 빨라서 다행.
일반 대화,친한 동료가 점심값을 매번 뜯어가서 속 터져 죽겠다. <LF> '다음에 줄게'라는 말만 반복하다가 결국 연락 끊겼어. <LF> 칼 들고라도 찾아가고 싶었지만 참았지. <LF> 오늘도 남은 돈으로 겨우 떼웠더니 기분 더럽네. <LF> 다음부턴 바로 계좌 찍어달라고 할 거야. <LF> 이젠 그 친구 밥값 챙겨주는 건 끝이야. <LF> 진짜 사람이면 약속은 지켜야지.,친한 동료가 점심값을 매번 뜯어가서 속 터져 죽겠다. <LF> '다음에 줄게'라는 말만 반복하다가 결국 끊겼어. <LF> 칼 들고라도 찾아가고 싶었지만 . <LF> 오늘도 남은 으로 겨우 떼웠더니 기분 더럽네. <LF> 다음부턴 바로 계좌 달라고 할 거야. <LF> 이젠 그 밥값 챙겨주는 건 끝이야. <LF>  사람이면 약속은 지켜야지.
일반 대화,사무실에서 화분이 자꾸 말라 죽어가고 있어. <LF> 관리실에 물 달라 했더니 '어쩔 수 없다'며 미안하단 말만. <LF> 식물 죽을 때마다 마음이 아프니까 미치는 중이야. <LF> 제가 직접라도 물 주고 싶지만 규정이라며 못 한다더라. <LF> 다음부턴 화분 대신 공기정화기나 사둘까 고민 중이야. <LF> 이런 작은 문제에도 스트레스받다니 웃기지. <LF> 그래도 내 손으로 키운 화분이면 행복할 텐데.,사무실에서 화분이 자꾸 말라 죽어가고 있어. <LF> 관리실에 물 달라 했더니 '어쩔 수 없다며 미안하단 만. <LF> 식물 죽을 때마다 마음이 아프니까 미치는 중이야. <LF> 제가 직접라도 물 주고 싶지만 규정며 못 한다더라.다음부턴 화분 대신 공기정화기나 사둘까 고민 중이야. <LF> 이런 작은 문제에도 스트레스받다니 웃기지.그래도 내 손으로 키운 화분이면 행복할 텐데.
일반 대화,스마트워치 알림이 하루 종일 울려대서 정신 사납더라. <LF> '배터리 부족' 메시지만 수십 번 떠서 돌아버리겠어. <LF> 미안하단 말 없이 알람 소리만 계속이니 화날 지경이었지. <LF> 결국 설정을 바꿔서 급하게 끄긴 했는데 은근 돈 주고 산 제품인데 아깝네. <LF> 다음부턴 알림 줄이거나 아예 꺼둘 생각이야. <LF> 기계가 사람 죽이는 건 이럴 때 쓰는 말인가 봐.,스마트워치 알림이 하루 종일 울려대서 . <LF> 배터리 부족' 메시지만 수십 번 떠서 버리겠어. <LF> 미안하단 말 없이 알람 계속이니 화날 지경이었지. <LF> 결국 을 바꿔서 급하게 끄긴 했는데 은근 돈 주고 산 인데 아깝네.다음부턴 알림 줄이거나 아예 꺼 생각이야. <LF> 기계가 사람 죽이는 건 이럴 때 쓰는 말인가 봐
일반 대화,주말에 간 헬스클럽 샤워실이 더럽고 냄새나서 미칠 것 같았어. <LF> 수건부터 바닥까지 더러운 게 다 보여서 눈물이 나더라. <LF> 직원에 항의하자 '점검 중'이라며 미안하단 말만. <LF> 난 변기라도 깨끗이 해달라고 했는데 반응이 시큰둥했지. <LF> 결국 헬스클럽 해지 신청하고 가까운 공원으로 뛰러 가기로 했어. <LF> 이런 데서 운동하면 건강 말살당할 듯.,주말에 간 헬스클럽 샤워실이 냄새나서 미칠 것 같았어. <LF> 수건부터 바닥 더러운 게 보여서 눈물이 나더라.직원에 항의하자 '점검 중'이라며 미안하단 말만. <LF>  변기라도 깨끗이 했는데 반응이 시큰둥했지. <LF> 결국 헬스클럽 해지 신청하고 가까운 공원으로 뛰러 로 했어. <LF> 이런 서 운동하면 건강 말살 듯.
일반 대화,신입사원이 사무실 커피포트에 담배 꽁초를 버려놔서 욕지기가 올라왔어. <LF> 냄새 심하길래 확인해보니 충격이었지. <LF> 미안하단 말도 없이 그냥 바람 통하라고 열어두길래 화가 치밀었어. <LF> 제발 다음엔 존중이나 해줬으면 좋겠다. <LF> 이젠 식사 후 커피도 못 마시겠어.,신입사원이 사무실 커피포트에 담배 꽁초를 버려놔서 욕지기가 올라왔어. <LF> 냄새 심하길래 확인해보니 충격이었지. <LF> 미안하단 말도 없이 그냥 바람 통하라고 열어 화가 . <LF> 제발 엔 존중이나 해줬으면 좋겠다. <LF> 이젠 후 커피도 못 마시겠어.
일반 대화,연차 신청했더니 인사팀에서 갑자기 '서류 미비'라며 반려했어. <LF> 급하다고 오죽했으면 빨리 쳐들어가서 직접 박박 우겼지. <LF> 결국 서류 제출하고 허락받았는데 한숨이 절로 나와. <LF> 돈큼큼 너도 이렇게 해야 편하겠냐고 물어보니 웃더라. <LF> 이제 연차 쓸 때마다 이 난리라니 기가 막혀.,연차 신청했더니 인사팀에서 갑자기 '서류 미비라며 했어. <LF> 급하다고 오죽했으면 빨리 쳐들어가서 우겼지. <LF> 결국 제출하고 허락받았는데 이 절로 나와. <LF> 큼큼 너도 이렇게 해야 편하겠냐고 물어보니 웃더라. <LF> 이제 쓸 때마다 이 난리라니 기가 막혀.
일반 대화,출근길 버스가 갑자기 멈춰서 죽을 만큼 지각할 뻔했어. <LF> 기사님은 멀뚱히 서 있기만 하고 이유는 알려주지 않더라. <LF> 몇 번이나 비상벨 누르고 소리지르다시피 했지. <LF> 옆 승객이 경찰에 신고하라고 권유해서 고민했어. <LF> 결국 다음 버스로 겨우 갈아탔는데 몸이 후들거렸어. <LF> 회사에 지연 사유서 써야 해서 정신없었고. <LF> 이러다 내 프로젝트도 뒤질 것 같았어. <LF> 제발 이런 일이 다시 없길 바랄 뿐이야.,출근길 버스가 갑자기 죽 만큼 지각할 . <LF> 기사님은 멀뚱히 서 있기만 하고 이유는 알려주지 않더라. <LF> 몇 번 비상벨 소리지르다시피 했지. <LF> 옆 승객이 경찰에 신고라고 권유해서 했어. <LF> 결국 다음 버스로 겨우 갈아탔는데 몸이 후들거렸어. <LF> 회사에 지연 사유서 써야 정신없었고. <LF> 이러다 내 프로젝트도 뒤질 것 같았어. <LF> 제발 이런 일이 다시 없길 바랄 뿐이야.
일반 대화,재택근무 중 인터넷이 수시로 끊겨서 미치도록 스트레스 받았어. <LF> 화상회의 중에 화면이 멈출 때마다 욕이라도 하고 싶더라. <LF> 팀장이 '개선 안 하면 뒤진다'고 농담 던져서 더 부담됐지. <LF> 라우터 재부팅 네 번 하고 나서야 간신히 회복됐어. <LF> 이 상태로 월급 받는 게 맞나 싶을 정도로 열받았어. <LF> 결국 통신사에 신고하고 보상이라도 받아보려 해. <LF> 다시는 이런 일 없었으면 좋겠다.,재택근무 인터넷이 수시로 끊겨서 미치도록 스트레스  <LF> 화상회의 중에 화면이 멈출 때마다 욕이라도 하고 싶더라. <LF> 팀 '개선 안 하면 뒤진다'고 농담 던져서 더 부담됐지.라우터 네 번 하고 나서야 간신히 회복됐어.이 상태로 받는 게 맞나 싶을 정도로 열받았어.결국 통신사에 신고하고 보상 보려 해. <LF> 다시는 이런 일 없었으면 좋겠다.
일반 대화,가족 저녁식사 자리인데 동생이 계속 놀려대서 기분 나빴어. <LF> 고기 굽다가 칼 드는 장난까지 쳐서 돌아버릴 뻔했지. <LF> 엄마가 '둘 다 그만해'라며 분위기 진정시켰는데도. <LF> 아빠까지 끼어들어 사과라도 하라 해서 겨우 끝났어. <LF> 하지만 돌아서면 기분이 덜컥 내려앉는 게 느껴졌어. <LF> 다음 모임에선 모두 조심하길 바라겠어. <LF> 가족이라도 예의는 지켜야 한다니까.,가족 저녁식사 자리 동생이 계속 놀려대서 기분 나빴어. <LF> 고기 굽다가 칼 드는 장난까지 쳐서 돌아버릴 . <LF> 가 '둘 다 ' 분위기 진정시켰는데도. <LF> 아빠까지 끼어들어 사과라도 하라 해서 겨우 끝났어. <LF> 하지만 돌아서면 이 덜컥 내려앉는 게 느껴졌어. <LF> 다음 모임에선 모두 바라겠어. <LF> 가족 예의는 지켜야 한다니까
일반 대화,운전 연습하다 주차 중 앞차를 스쳐서 진짜 돌아버릴뻔했어. <LF> 상대 차 주인은 모르쇠라 신고해버리려 했지. <LF> 보험사에 전화해서 알려야 하나 고민하다가. <LF> 결국 그냥 사비로 수리비 내기로 했어. <LF> 이 실수 때문에 스트레스 받아 죽을 것 같아. <LF> 다시는 이런 바보 같은 짓 안 하려고 마음먹었어. <LF> 연습장가서 주차만 수십 번 하고 올 계획이야.,운전 연습하다 주차 중 앞차를 스쳐서 돌아버릴. <LF> 상대 차 주인은 모르쇠라 신고해버리려 했지. <LF> 보험사에 전화해서 알려야 하나 하다가. <LF> 결국 그냥 사비로 수리비 내기로 했어. <LF> 이 실수 때문에 스트레스 받아 죽을 것 같아. <LF> 다시는 이런 바보 같은 짓 안 하려고 마음먹었어. <LF> 연습장가서 주차만 수십 번 하고 올 계획이야.
일반 대화,마트에서 장보는데 계산대에서 카드가 인식 안 돼 미쳐버릴 뻔했어. <LF> 점원은 내 지갑 뒤지라더니 아무 도움도 안 주더라. <LF> 옆에 있던 친구가 야 이거 좀 빌려줘라 하길래 기겁했지. <LF> 결국 친구 카드로 결제하고 진짜 감사했어. <LF> 돌아오는 길에 '다음엔 네가 대신 내'라는 농담 던져서 웃겼고. <LF> 하지만 이렇게 고생은 처음이라 아직도 열 받아. <LF> 앞으론 잔액 확인 먼저 해야겠다.,마트 장보는데 계산에서 카드가 인식 안 돼 미쳐버릴 . <LF> 점원은 내 지갑 더니 아무 도움도 주더라. <LF> 옆에 있던 친구 야 이거 좀 빌려줘라 하길래 기겁했지. <LF> 결국 친구 카드로 결제하고 진짜 감사했어. <LF>  에 '다음엔 네가 대신 내' 농담 던져서 웃겼고. <LF>  이렇게 고생은 처음이라 아직도 열 받아. <LF> 앞으론 잔액 확인 먼저 해야겠다.
일반 대화,조별 과제에서 한 사람이 계속 빠져서 죽을 만큼 짜증났어. <LF> 내 몫까지 떠맡아 밤새 작업하느라 미친 줄 알았다니까. <LF> 그래도 마감 전날에 겨우 자료 완성해서 다행이었지. <LF> 팀원은 미안하단 말 한마디도 없이 사라지고. <LF> 내가 칼이라도 들이댈 기세였지만 참았어. <LF> 다음부턴 이런 불상사 없이 맡길 친구만 선정해야겠다. <LF> 정말 팀플만큼 스트레스받는 건 없는 듯.,조 과제 한 이 계속 빠져서 죽을 만큼 짜증났어. <LF> 내 몫까지 떠 밤새 작업하느라 미친 줄 . <LF> 그래도 마감 전날에 겨우 자료 해서 다행이었지. <LF> 원은 미안하단 말 한마디도 없이 사라지고. <LF> 내가 칼이라도 들이댈 기세였지만 참았어. <LF> 다음부턴 이런 불상사 맡길 친구만 선정해야겠다. <LF> 정말 팀플 스트레스받는 건 없는 듯.
일반 대화,헬스장 트레이너가 운동 자세 지적할 때마다 화가 났어. <LF> '이 자세 계속하면 너 뒤지니 수정해'라더라니까. <LF> 처음엔 기분 나빴지만 정확한 설명 듣고 나니 도움됐어. <LF> 그래도 귀찮다고 느껴질 때마다 죽고 싶다는 생각 들었지. <LF> 이제는 운동 기록 어플까지 설치해가며 관리 중이야. <LF> 다시는 자세 틀릴 일 없길 바라며 연습해야겠다. <LF> 꾸준함의 중요성을 뼈저리게 느꼈어.,헬스장 트레이너가 운동 자세 지적할 때마다 화가 났어. <LF> ' 자세 계속하면 너 뒤지니 수정해라더. <LF> 처음엔 기분 나빴지만 정확한 설명 듣고 나니 도움. <LF> 그래도 귀찮다고 느껴질 때마다 죽고 싶다는 생각 . <LF> 이제는 운동 기록 어플 설치 관리 중이. <LF> 다시는 틀릴 일 없길 바라며 해야겠다.꾸준함의 중요성을 뼈저리게 느꼈어.
일반 대화,온라인 회의 중 마이크가 계속 울려서 미치는 줄 알았어. <LF> 교수님이 '좀 조용히 해라'고 하셔서 멋쩍었지. <LF> 급히 설정 바꿔서 해결했지만 등골이 오싹하더라. <LF> 옆 친구도 '이러다 뒤진다'고 농담 던졌지만. <LF> 화면 멈춤 없다는 게 이렇게 행복한 줄 몰랐어. <LF> 다시는 이런 일 없길 다짐했어. <LF> 미리 테스트 안 한 내 실수가 큰데.,온라인 회의 중 마이크가 계속 울려서 미치는 줄 알았어. <LF> 교수님이 '좀 조용히 해라' 하셔서 멋쩍었지. <LF> 급히 설정 바꿔서 해결했지만 등골이 오싹하더라. <LF> 옆 친구도 이러다 뒤진다'고 농담 던졌지만. <LF> 화면 멈춤 없다는 게 이렇게 행복한 몰랐어. <LF> 다시는 이런 일 없길 다짐했어. <LF> 미리 테스트 안 한 내 실수가 큰데.
